Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sent,scaled_close
2025-06-20,197.28649906078425,200.72984844555882,195.9131318065836,200.03321838378906,96813500,0.0,0.0,0.26976666666666665,0.20003321838378907
2025-06-23,200.6602176062245,201.3269932602472,198.00306142602122,200.5308380126953,55814300,0.0,0.0,0.487975,0.2005308380126953
2025-06-24,201.61558786363426,202.4615056450935,199.2370837881713,199.33660888671875,54064000,0.0,0.0,0.0,0.19933660888671875
2025-06-25,200.4810436177515,202.6903668657116,199.65503400834336,200.59051513671875,39525700,0.0,0.0,0.2923833333333333,0.20059051513671874
2025-06-26,200.4611428555203,201.66532960796235,198.50063224789568,200.03321838378906,50799100,0.0,0.0,0.1149125,0.20003321838378907
2025-06-27,200.91892502298623,202.2425296541318,199.03801637565215,200.11282348632812,73188600,0.0,0.0,0.44538,0.2001128234863281
2025-06-30,201.03834688076608,206.39247448465787,198.30157410241034,204.1831512451172,91912800,0.0,0.0,0.17134166666666664,0.20418315124511718
2025-07-01,205.6759415551798,209.17901505124104,205.1484920031366,206.82041931152344,78788900,0.0,0.0,0.17215,0.20682041931152345
2025-07-02,207.90519262679368,212.31387801499196,207.13889190503232,211.418212890625,67941800,0.0,0.0,0.3548916666666666,0.211418212890625
2025-07-03,211.12956719850303,213.61754237258577,210.79120621932267,212.52284240722656,34955800,0.0,0.0,0.13645000000000002,0.21252284240722658
2025-07-07,211.65703516300363,215.18996325511674,207.79570768244494,208.94017028808594,50229000,0.0,0.0,0.30021,0.20894017028808592
2025-07-08,209.08947184941582,210.41306148236814,207.44739887083225,208.99989318847656,42848900,0.0,0.0,0.3715,0.20899989318847656
2025-07-09,208.52219391164948,210.31353924447487,206.22330706177223,210.12445068359375,48749400,0.0,0.0,0.19753,0.21012445068359376
2025-07-10,209.49746585002458,212.45318170934252,209.01977884626095,211.38833618164062,44443600,0.0,0.0,0.32868461538461546,0.21138833618164063
2025-07-11,209.55720483784353,211.10969909895366,208.8506131239295,210.1443634033203,39765800,0.0,0.0,0.35947142857142855,0.21014436340332032
2025-07-14,208.92027389637033,209.89557123752414,206.54176989733165,207.6165771484375,38840100,0.0,0.0,0.28368571428571426,0.2076165771484375
2025-07-15,208.2137043224775,210.8708604550018,207.915144211828,208.10423278808594,42296300,0.0,0.0,0.254375,0.20810423278808593
2025-07-16,209.28851120731298,211.37840160704656,207.63649175890595,209.14918518066406,47490500,0.0,0.0,0.5298357142857143,0.20914918518066405
2025-07-17,209.5571995447156,210.78127919114968,208.58190225319882,209.0098419189453,48068100,0.0,0.0,0.31088125,0.2090098419189453
2025-07-18,209.85572385662016,210.77129689290484,208.69135330442998,210.1642303466797,48974600,0.0,0.0,0.49805,0.2101642303466797
2025-07-21,211.07984586548804,214.74213848423943,210.61210526026528,211.4580078125,51377400,0.0,0.0,0.5668375,0.2114580078125
2025-07-22,212.1148250502387,213.91611676733493,211.20919838168209,213.36875915527344,46404100,0.0,0.0,0.41379,0.21336875915527342
2025-07-23,213.96588230147148,214.11515474984876,211.38834345684663,213.11996459960938,46989300,0.0,0.0,0.28102857142857146,0.21311996459960938
2025-07-24,212.87116805528336,214.65256693634578,212.50295255730364,212.73184204101562,46022600,0.0,0.0,0.215175,0.2127318420410156
2025-07-25,213.6673206036272,214.2047317845148,212.37357038101962,212.8512725830078,40268800,0.0,0.0,0.26070000000000004,0.21285127258300782
2025-07-28,213.00055398053098,213.81661722083774,212.03521828670327,213.0204620361328,37858000,0.0,0.0,0.3247,0.2130204620361328
2025-07-29,213.14983725799084,213.77681196541135,209.80601264614248,210.25384521484375,51411700,0.0,0.0,-0.05217999999999999,0.21025384521484375
2025-07-30,210.88076185203582,211.36841043479416,206.72087480439723,208.0444793701172,45512500,0.0,0.0,0.17880000000000001,0.2080444793701172
2025-07-31,207.48719786288635,208.83069544134486,206.16359315375274,206.57162475585938,80698400,0.0,0.0,0.3868428571428572,0.20657162475585938
2025-08-01,209.8557561748323,212.5527283441607,200.530828701964,201.40660095214844,104434500,0.0,0.0,0.14612083333333334,0.20140660095214843
2025-08-04,203.52634207300898,206.88014336875773,200.70995198839026,202.37193298339844,75109300,0.0,0.0,0.24795,0.20237193298339845
2025-08-05,202.42168730403617,204.35235878558626,201.18766113385618,201.94400024414062,44155100,0.0,0.0,0.30147,0.20194400024414064
2025-08-06,204.6409599471833,214.3440641251077,204.60114383647723,212.22430419921875,108483100,0.0,0.0,0.2936333333333334,0.21222430419921876
2025-08-07,217.82723230897543,219.78775818606874,215.53829184895108,218.97169494628906,90224800,0.0,0.0,0.16926428571428573,0.21897169494628907
2025-08-08,219.76784743364436,229.88892965735022,218.19544514014734,228.2468719482422,113854000,0.0,0.0,0.27649999999999997,0.2282468719482422
2025-08-11,227.08116933177635,228.71513292468896,223.9327956372812,226.34388732910156,61806100,0.26,0.0,0.39997999999999995,0.22634388732910157
2025-08-12,227.17083074525974,229.95057099439725,226.23430307406312,228.80479431152344,55626200,0.0,0.0,0.24080555555555552,0.22880479431152342
2025-08-13,230.2195756343437,234.1351043372746,229.58191650034667,232.47125244140625,69878500,0.0,0.0,0.30442,0.23247125244140626
2025-08-14,233.1985666998313,234.25466305951576,230.0003892485326,231.92327880859375,51916300,0.0,0.0,0.341125,0.23192327880859376
2025-08-15,233.13877413921495,233.41774239633352,228.49592139875156,230.73764038085938,56038700,0.0,0.0,0.30882000000000004,0.23073764038085937
2025-08-18,230.8472385776313,232.26201052585682,229.26309412883964,230.04022216796875,37476200,0.0,0.0,0.5184785714285715,0.23004022216796874
2025-08-19,230.4287923573085,232.01293684851592,228.50590285589897,229.71144104003906,39402600,0.0,0.0,0.41808125,0.22971144104003907
2025-08-20,229.13359777829044,229.62179989876017,224.9391004018284,225.17820739746094,42263900,0.0,0.0,0.36102142857142855,0.22517820739746094
2025-08-21,225.43724912794482,225.68632903786573,222.9564077521854,224.07228088378906,30621200,0.0,0.0,0.19369285714285717,0.22407228088378905
2025-08-22,225.3376235225593,228.24687520672327,224.58042602754637,226.92176818847656,42477800,0.0,0.0,0.17303333333333334,0.22692176818847656
2025-08-25,225.6464693442017,228.45609804536198,225.3973894325087,226.323974609375,30983100,0.0,0.0,0.1428857142857143,0.226323974609375
2025-08-26,226.03502689374838,228.6453946309622,223.86305742355088,228.46604919433594,54575100,0.0,0.0,0.181975,0.22846604919433594
2025-08-27,227.7686378094015,230.05020313892598,227.41991984776428,229.6417236328125,31259500,0.0,0.0,0.23644166666666666,0.2296417236328125
2025-08-28,229.9704999102399,232.55096405412047,228.4959359400532,231.70408630371094,38074700,0.0,0.0,0.30764285714285716,0.23170408630371095
2025-08-29,231.65426265633033,232.52107103838586,230.51845893056873,231.28562927246094,39418400,0.0,0.0,0.32532777777777777,0.23128562927246094
2025-09-02,228.4062860305561,230.00040359535532,226.13467838242784,228.8745574951172,44075600,0.0,0.0,0.39715000000000006,0.22887455749511718
2025-09-03,236.33698891571112,237.9709525201245,233.49747185558658,237.59234619140625,66427800,0.0,0.0,0.28256666666666663,0.23759234619140626
2025-09-04,237.57241502764154,239.01707546456905,235.86871695735925,238.89752197265625,47549400,0.0,0.0,0.26264090909090904,0.23889752197265626
2025-09-05,239.1167027112504,240.43185187342493,237.61226559630578,238.80784606933594,54870400,0.0,0.0,0.173535,0.23880784606933594
2025-09-08,238.41928864081726,239.2661511981365,235.47017586985078,237.0045166015625,48999500,0.0,0.0,0.212,0.2370045166015625
2025-09-09,236.12775932745953,237.90120710535396,232.5011563745861,233.48751831054688,66313900,0.0,0.0,0.422605,0.23348751831054687
2025-09-10,231.33545739080094,231.56460664903227,225.118417424808,225.955322265625,83440800,0.0,0.0,0.41514999999999996,0.225955322265625
2025-09-11,226.04500979013486,229.60186307827533,225.81584532196928,229.18341064453125,50208600,0.0,0.0,0.5454333333333333,0.22918341064453124
2025-09-12,228.37638560886936,233.6469097348115,228.17712472443904,233.2085418701172,55824200,0.0,0.0,0.2737,0.2332085418701172
2025-09-15,236.12775635652346,237.31337916896246,234.16500543557729,235.828857421875,42699500,0.0,0.0,0.37060000000000004,0.235828857421875
2025-09-16,236.30706734003456,240.33220689969463,235.45024710789585,237.27349853515625,63421100,0.0,0.0,0.25222222222222224,0.23727349853515625
2025-09-17,238.09051246512186,239.21635855568803,236.85507060288438,238.11044311523438,46508000,0.0,0.0,0.24351153846153845,0.23811044311523438
2025-09-18,239.08682096339746,240.31228984200703,235.77903252032195,237.0045166015625,44249600,0.0,0.0,0.2096277777777778,0.2370045166015625
2025-09-19,240.34217704154452,245.3935247988757,239.32594197772087,244.59646606445312,163741300,0.0,0.0,-0.24695,0.24459646606445312
2025-09-22,247.38616206443075,255.69547916115815,247.2068166293636,255.13751220703125,105517400,0.0,0.0,0.048238888888888894,0.25513751220703124
2025-09-23,254.93828225227924,256.3929004583055,252.64674396870498,253.4936065673828,60275200,0.0,0.0,0.35015,0.2534936065673828
2025-09-24,254.28068708944184,254.7987775332095,250.11606329601622,251.3813934326172,42303700,0.0,0.0,0.0979125,0.2513813934326172
2025-09-25,252.27808820484515,256.22352044118514,250.7836088309123,255.9246063232422,55202100,0.0,0.0,0.24841999999999995,0.2559246063232422
2025-09-26,253.16481067495934,256.6519291955366,252.84598111295833,254.51980590820312,46076300,0.0,0.0,0.20165,0.2545198059082031
2025-09-29,253.6231329894407,254.06151607705354,252.07883445903423,253.4936065673828,40127700,0.0,0.0,0.32299999999999995,0.2534936065673828
2025-09-30,253.9220050782957,254.97810138533342,252.1784458386236,253.69285583496094,37704300,0.0,0.0,0.3188555555555556,0.25369285583496093
2025-10-01,254.10134722927504,257.83756097799323,253.9917514638179,254.5098419189453,48713900,0.0,0.0,0.1017625,0.2545098419189453
2025-10-02,255.63569123318152,257.22980880920034,253.21464169746508,256.1836853027344,42630200,0.0,0.0,-0.009533333333333338,0.2561836853027344
2025-10-03,253.73271197999827,258.2858846694617,253.01536064819075,257.07037353515625,49155600,0.0,0.0,0.049260000000000005,0.25707037353515627
2025-10-06,257.0404730386864,258.11651518827176,254.11130630837613,255.74526977539062,44664100,0.0,0.0,0.40991666666666665,0.25574526977539064
2025-10-07,255.86484387966763,256.45266881763376,254.48991791397023,255.53607177734375,31955800,0.0,0.0,0.31989285714285715,0.2555360717773438
2025-10-08,255.5758888188916,257.56852798749276,255.16739414069707,257.1102294921875,36496900,0.0,0.0,0.3274142857142857,0.2571102294921875
2025-10-09,256.8611709050607,257.05047407420307,252.20835988470006,253.10504150390625,38322000,0.0,0.0,0.43296666666666667,0.2531050415039062
2025-10-10,254.00171816056968,255.436420799504,243.10197943699816,244.3673095703125,61999100,0.0,0.0,0.3522785714285714,0.2443673095703125
2025-10-13,248.46219085423505,248.7710475029622,244.6562426215344,246.74851989746094,38142900,0.0,0.0,0.19656363636363636,0.24674851989746094
2025-10-14,245.69243161385845,247.9341508249242,243.79941515849077,246.85812377929688,35478000,0.0,0.0,0.29488749999999997,0.24685812377929686
2025-10-15,248.57177456170203,250.89320098009676,246.55920477705152,248.4223175048828,33893600,0.0,0.0,0.44978999999999997,0.2484223175048828
2025-10-16,247.33635013275978,248.1234359576197,244.22783772705108,246.53929138183594,39777000,0.0,0.0,0.2811,0.24653929138183595
2025-10-17,247.1072067041429,252.4474806979352,246.3599669580113,251.36148071289062,49147000,0.0,0.0,0.35588333333333333,0.2513614807128906
2025-10-20,254.94822099113512,263.4069798400544,254.68918336894043,261.27484130859375,90483000,0.0,0.0,0.3332636363636364,0.26127484130859374
2025-10-21,260.916147926868,264.313600971564,260.8663137101643,261.8028564453125,46695900,0.0,0.0,0.28054545454545454,0.2618028564453125
2025-10-22,261.6833028295614,261.88257888575197,254.48987503678674,257.498779296875,45015300,0.0,0.0,0.00626000000000001,0.257498779296875
2025-10-23,258.98329410338334,259.66078406832133,257.06040475940137,258.6246032714844,32754900,0.0,0.0,0.313265,0.2586246032714844
2025-10-24,260.2287466983284,263.1579290692685,258.2261343576155,261.8527526855469,38253700,0.0,0.0,0.3391444444444444,0.26185275268554686
2025-10-27,263.90517991319996,268.12956591820625,263.67601542509226,267.8207092285156,44888200,0.0,0.0,0.4020676470588236,0.26782070922851564
2025-10-28,268.00000632210845,268.89671830922975,267.1631014853557,268.0099792480469,41534800,0.0,0.0,0.34853333333333336,0.26800997924804687
2025-10-29,268.28896033752676,270.41112610592455,266.126933268734,268.7074279785156,51086700,0.0,0.0,0.42177999999999993,0.2687074279785156
2025-10-30,270.98897852374654,273.131090148023,267.49191714200913,270.4011535644531,69886500,0.0,0.0,0.26006250000000003,0.2704011535644531
2025-10-31,275.9705701844509,276.29937269597025,268.16940070155243,269.37493896484375,86167100,0.0,0.0,0.12566666666666668,0.26937493896484377
2025-11-03,269.424736694289,269.8531467885877,265.2700709373508,268.05975341796875,50194600,0.0,0.0,0.2525892857142857,0.2680597534179687
2025-11-04,267.3424445625432,270.49081837885313,266.6350661079627,269.0461730957031,49274800,0.0,0.0,0.3692857142857143,0.2690461730957031
2025-11-05,267.6214146886098,270.7000692568828,265.94760492323326,269.14581298828125,43683100,0.0,0.0,0.2325666666666667,0.2691458129882813
2025-11-06,266.90407480138714,272.3937751745226,266.90407480138714,268.7771301269531,51204000,0.0,0.0,0.19058999999999998,0.26877713012695315
2025-11-07,268.80702532983145,271.2878818962731,265.7881780523408,267.48193359375,48227400,0.0,0.0,0.010075,0.26748193359375
2025-11-10,268.22988302493957,272.9869540449525,266.7339548671466,268.6986083984375,41312400,0.26,0.0,0.4662142857142858,0.2686986083984375
2025-11-11,269.0776024957972,275.1610502271484,269.06761990152603,274.5028381347656,46208300,0.0,0.0,0.36493749999999997,0.2745028381347656
2025-11-12,274.25347600982695,274.9815052844664,270.9624464716027,272.7276306152344,48398000,0.0,0.0,0.29675,0.27272763061523436
2025-11-13,273.36590026791555,275.9488963676571,271.3513946141157,272.2090759277344,49602800,0.0,0.0,0.030450000000000005,0.27220907592773436
2025-11-14,270.31420819279356,275.21088338895913,268.8681625557137,271.6705322265625,47431300,0.0,0.0,0.24180000000000001,0.2716705322265625
2025-11-17,268.09027174019775,269.7557213346742,265.00866346949266,266.73394775390625,45018300,0.0,0.0,0.07855,0.26673394775390624
2025-11-18,269.2570854665072,269.9751321987233,264.59977951795884,266.7140197753906,45677300,0.0,0.0,0.16899999999999998,0.2667140197753906
2025-11-19,264.80918960656476,271.47104873805114,264.77927226211665,267.8309631347656,40424500,0.0,0.0,0.2295583333333333,0.2678309631347656
2025-11-20,270.09480618650156,274.68232536305425,265.1981613886433,265.5272521972656,45823600,0.0,0.0,0.2607785714285714,0.26552725219726564
2025-11-21,265.22808167538,272.5880228442522,264.9488429624803,270.7530212402344,59030800,0.0,0.0,0.3198666666666667,0.27075302124023437
2025-11-24,270.164627965921,276.24807542504453,270.164627965921,275.1710205078125,65585800,0.0,0.0,0.3528375,0.2751710205078125
2025-11-25,274.52274228722064,279.6188865292943,274.5028075356392,276.2181396484375,46914200,0.0,0.0,0.3152916666666667,0.2762181396484375
2025-11-26,276.2081750495132,278.7712060098946,275.8790842359358,276.79656982421875,33431400,0.0,0.0,0.4995,0.27679656982421874
2025-11-28,276.5073375714406,278.2426042891834,275.2407657367699,278.093017578125,20135600,0.0,0.0,0.48947499999999994,0.278093017578125
2025-12-01,277.255303275414,282.650620542313,275.390384584981,282.33148193359375,46587700,0.0,0.0,0.266425,0.28233148193359375
2025-12-02,282.231773534172,286.619823290159,281.86278279875575,285.4131164550781,53669500,0.0,0.0,0.20841000000000004,0.2854131164550781
2025-12-03,285.4231155973949,287.8365294074879,282.5309633672564,283.378662109375,43538700,0.0,0.0,0.15915833333333335,0.283378662109375
2025-12-04,283.32881389666403,283.9571086251454,277.8337611056945,279.93804931640625,43989100,0.0,0.0,0.2113083333333333,0.27993804931640626
2025-12-05,279.77848663840757,280.37686403379615,277.29522501275557,278.02325439453125,47265800,0.0,0.0,0.1709,0.27802325439453124
2025-12-08,277.374989388386,278.9108174051644,275.4003533668138,277.1356506347656,38211800,0.0,0.0,0.19742999999999997,0.27713565063476564
2025-12-09,277.40493251311347,279.2698514894354,276.16830825817004,276.4275817871094,32193300,0.0,0.0,0.4188200000000001,0.27642758178710936
2025-12-10,276.99605153243056,278.9906225605669,275.6896099437804,278.02325439453125,33038300,0.0,0.0,-0.010699999999999987,0.27802325439453124
2025-12-11,278.342340640522,278.83100071126506,273.06669274298736,277.2752380371094,33248000,0.0,0.0,0.41333571428571425,0.27727523803710935
2025-12-12,277.14562382282355,278.4620479370953,276.0685689150702,277.52459716796875,39532900,0.0,0.0,0.4006083333333334,0.27752459716796873
2025-12-15,279.3894873363706,279.3894873363706,272.0993337942639,273.3658752441406,50409100,0.0,0.0,0.32606250000000003,0.27336587524414063
2025-12-16,272.07941349564567,274.752131096348,271.0522107383373,273.8645324707031,37648600,0.0,0.0,0.3936444444444444,0.27386453247070314
2025-12-17,274.2634587890498,275.41033087528734,270.9026119684932,271.10205078125,50138700,0.0,0.0,0.20985833333333334,0.27110205078125
2025-12-18,272.86723904028526,272.8872042261758,266.22534517191764,271.45111083984375,51630700,0.0,0.0,0.39108124999999994,0.27145111083984375
2025-12-19,271.4112306527045,273.8545921928022,269.1673383776201,272.9271240234375,144632000,0.0,0.0,0.33785,0.2729271240234375
2025-12-22,272.1193204151364,273.1365711538121,269.775723721713,270.2344665527344,36571800,0.0,0.0,0.531325,0.27023446655273436
2025-12-23,270.1048034873943,271.7603010837797,268.8282792538215,271.62066650390625,29642000,0.0,0.0,0.3689125,0.27162066650390626
2025-12-24,271.60073103225574,274.68233959340455,271.46112688748974,273.0667419433594,17910600,0.0,0.0,0.6985875,0.2730667419433594
2025-12-26,273.4157529954652,274.6224597374741,272.11926379011726,272.6578063964844,21521800,0.0,0.0,0.3982,0.27265780639648435
2025-12-29,271.9497734782625,273.61522314661676,271.6107000753325,273.0168762207031,23715200,0.0,0.0,0.6243722222222222,0.27301687622070314
2025-12-30,272.06942798009953,273.3359694836473,271.54086793463244,272.33868408203125,22139600,0.0,0.0,0.39429999999999993,0.27233868408203127
2025-12-31,272.3187639976345,272.9370761103812,271.0123224859311,271.12200927734375,27293600,0.0,0.0,0.4373214285714286,0.27112200927734376
2026-01-02,271.52092924369913,277.0857683126949,268.2697691424855,270.2743225097656,37838100,0.0,0.0,0.26645833333333335,0.27027432250976563
2026-01-05,269.9053450243044,270.7729784841199,265.41756056202854,266.5345153808594,45647200,0.0,0.0,0.4529714285714285,0.26653451538085937
2026-01-06,266.27521573774703,266.82371056256306,261.40845786144683,261.6477966308594,52352100,0.0,0.0,0.34395454545454546,0.26164779663085935
2026-01-07,262.48552563718374,262.964203143993,259.1047135716701,259.623291015625,48309800,0.0,0.0,0.37344499999999997,0.259623291015625
2026-01-08,256.32231677215987,258.5861744106298,255.00590778144198,258.33685302734375,50419300,0.0,0.0,0.3707500000000001,0.25833685302734377
2026-01-09,258.3767027680543,259.5036402038468,255.52448097015204,258.6659240722656,39997000,0.0,0.0,0.44137777777777776,0.25866592407226563
2026-01-12,258.45648066308013,260.5906555331263,256.1028713590674,259.54351806640625,45263800,0.0,0.0,0.30934285714285714,0.25954351806640624
2026-01-13,258.0176775418968,261.0992857475004,257.6885867541948,260.3413391113281,45730800,0.0,0.0,0.20929375,0.2603413391113281
2026-01-14,258.78560808748875,261.10930037675524,256.0131555781144,259.25433349609375,40019400,0.0,0.0,0.33809999999999996,0.2592543334960937
2026-01-15,259.9424426175537,260.3313985459844,256.35220896361545,257.5090637207031,39388600,0.0,0.0,0.35578499999999996,0.25750906372070315
2026-01-16,257.1999111311508,258.1971965798445,254.23797213114116,254.8363494873047,72142800,0.0,0.0,0.43185909090909097,0.2548363494873047
2026-01-20,252.04394930256512,254.09835490933511,242.75922413209136,246.0303192138672,80267500,0.0,0.0,0.48728999999999995,0.2460303192138672
2026-01-21,248.02490552393743,250.8771427168815,244.51445623630568,246.97775268554688,54641700,0.0,0.0,0.48025625000000005,0.24697775268554686
2026-01-22,248.52352576906395,250.31864258405668,247.47637302553753,247.67584228515625,39708300,0.0,0.0,0.3012428571428571,0.24767584228515624
2026-01-23,246.6486524137701,248.7329754164565,244.01580413580567,247.36668395996094,41689000,0.0,0.0,0.35607,0.24736668395996095
2026-01-26,250.7973351598156,255.86354695988197,249.12190294519746,254.7166748046875,55969200,0.0,0.0,0.44023,0.2547166748046875
2026-01-27,258.4664593428383,261.23891141767155,257.50904348719195,257.5688781738281,49648300,0.0,0.0,0.47666111111111115,0.2575688781738281
2026-01-28,256.9505880888889,258.1572949521919,253.81911240916085,255.74388122558594,41288000,0.0,0.0,0.2944388888888889,0.25574388122558595
2026-01-29,257.29964922744847,258.94516415300217,253.7193980705993,257.5788879394531,67253000,0.0,0.0,0.4675535714285714,0.2575788879394531
2026-01-30,254.47732177254832,261.1890484668085,251.49543285360957,258.775634765625,92443400,0.0,0.0,0.3340333333333334,0.258775634765625
2026-02-02,259.3241487899344,269.7557466562268,258.50636737104884,269.2770690917969,73913400,0.0,0.0,0.34499,0.2692770690917969
2026-02-03,268.4692659190308,271.1419837262723,266.88355520832346,268.7485046386719,64394700,0.0,0.0,0.4601375,0.2687485046386719
2026-02-04,271.5508603406617,278.19278500760885,271.5508603406617,275.73944091796875,90545700,0.0,0.0,0.2764142857142857,0.27573944091796876
2026-02-05,277.3749854862336,278.7412615768201,272.48829324857786,275.1610107421875,52977400,0.0,0.0,0.5340999999999999,0.2751610107421875
2026-02-06,276.3677353153735,280.14745564173626,276.1782486476445,277.3650207519531,50453400,0.0,0.0,0.439075,0.27736502075195313
2026-02-09,277.41494619870406,277.70443813431814,271.2160169672847,274.13079833984375,44623400,0.26,0.0,0.36918333333333325,0.2741307983398438
2026-02-10,274.40031021957236,274.87943562430115,272.4537718732244,273.19244384765625,34376900,0.0,0.0,0.4750642857142857,0.27319244384765623
2026-02-11,274.2106536370846,279.6808719096702,273.9610989943363,275.00921630859375,51931300,0.0,0.0,0.4026142857142857,0.27500921630859376
2026-02-12,275.0990585104662,275.22883180172755,259.71650632997444,261.2637634277344,81077200,0.0,0.0,0.32998,0.2612637634277344
2026-02-13,261.5432690161623,261.7628783299504,254.9949421084194,255.32435607910156,56290700,0.0,0.0,0.3290416666666667,0.2553243560791016
2026-02-17,257.5903108294174,265.8156532326085,255.08478749757862,263.4099426269531,58469100,0.0,0.0,0.33510454545454543,0.2634099426269531
2026-02-18,263.13045584681157,266.3447212846438,261.9825104325609,263.8791198730469,34203300,0.0,0.0,0.3556857142857143,0.26387911987304685
2026-02-19,262.13220471573277,264.00886051677537,259.5867290635135,260.11578369140625,30845300,0.0,0.0,0.3307583333333333,0.26011578369140625
2026-02-20,258.50868117461044,264.2783836675007,257.7001265171608,264.1086730957031,42070500,0.0,0.0,0.4772,0.26410867309570313
2026-02-23,263.0206001676805,268.95002088588865,262.91081074777924,265.705810546875,37308200,0.0,0.0,0.3428583333333333,0.265705810546875
2026-02-24,267.38283777638213,274.4003442568012,267.233111068832,271.6552429199219,47014600,0.0,0.0,0.37509166666666666,0.2716552429199219
2026-02-25,271.29586819299504,274.45024283739696,270.567157599074,273.74151611328125,33714300,0.0,0.0,0.059050000000000026,0.27374151611328124
2026-02-26,274.4602128097023,275.61811956353745,270.31758130113775,272.4637756347656,32345100,0.0,0.0,0.4051772727272727,0.27246377563476565
2026-02-27,272.3240439665745,272.3240439665745,262.4217314181026,263.70941162109375,72366500,0.0,0.0,0.16111,0.26370941162109374
2026-03-02,261.94253069595567,266.05518620599753,259.73647625260065,264.2484130859375,41827900,0.0,0.0,0.2548416666666667,0.2642484130859375
2026-03-03,263.0106738027697,265.08695529305965,259.6666350681776,263.2801818847656,38568900,0.0,0.0,0.31510000000000005,0.26328018188476565
2026-03-04,264.17854815272653,265.67587606267574,260.95432154975975,262.0523376464844,39803100,0.0,0.0,0.2741944444444445,0.2620523376464844
2026-03-05,260.3254337562426,261.09405110124777,256.79173142961054,259.8263244628906,49658600,0.0,0.0,0.3384916666666667,0.2598263244628906
2026-03-06,258.16927189629365,258.3090066542827,253.916851068475,257.0013427734375,41120000,0.0,0.0,0.33381666666666665,0.2570013427734375
2026-03-09,255.2345148744848,260.68477987096253,253.22808575123491,259.41705322265625,38218500,0.0,0.0,0.1551857142857143,0.25941705322265624
2026-03-10,257.19102845716964,262.01244158439727,256.4922936817907,260.3653564453125,30590800,0.0,0.0,0.038883333333333325,0.2603653564453125
2026-03-11,260.624897946549,261.6630538494394,259.08763272962494,260.34539794921875,26218900,0.0,0.0,0.3144,0.26034539794921874
2026-03-12,258.1992408199258,258.48873275942157,253.7272102811576,255.3043975830078,40794000,0.0,0.0,0.3826375,0.2553043975830078
2026-03-13,255.024890934378,255.87336762960538,249.07551643845036,249.6744384765625,36930000,0.0,0.0,0.39043750000000005,0.2496744384765625
2026-03-16,251.66090222791988,253.43773019062647,249.4348789230203,252.36964416503906,32074200,0.0,0.0,0.4412166666666666,0.25236964416503904
2026-03-17,252.5093881906664,254.67552076289968,251.7307636559193,253.77711486816406,32361600,0.0,0.0,0.3171625,0.25377711486816407
2026-03-18,252.1799767808244,254.48585937367065,248.55643828829037,249.49476623535156,35757900,0.0,0.0,0.08415,0.24949476623535155
2026-03-19,248.95572868612365,251.38140795985734,246.85947863088072,248.5165252685547,34864100,0.0,0.0,0.5477875,0.2485165252685547
2026-03-20,247.53824109812177,248.75606899357115,245.56177255944445,247.54823303222656,88331100,0.0,0.0,0.4349375,0.24754823303222656
2026-03-23,253.51758537106093,254.14646797882926,249.83415620831627,251.04200744628906,40546100,0.0,0.0,0.14224444444444445,0.2510420074462891
2026-03-24,249.90403139868116,254.37604644028636,249.10545347620703,251.1917266845703,45152300,0.0,0.0,0.135575,0.2511917266845703
2026-03-25,253.6473574345128,254.5457480998694,251.15181088451408,252.16998291015625,28476700,0.0,0.0,0.5363,0.25216998291015624
2026-03-26,251.67088153367666,256.5421934269488,250.32329549316128,252.43951416015625,41796700,0.0,0.0,0.4305785714285714,0.25243951416015625
2026-03-27,253.4477020992108,255.03488128462607,247.6281009352486,248.35679626464844,47900000,0.0,0.0,0.5304062500000001,0.24835679626464843
2026-03-30,249.62453299565456,250.4230956915925,245.07264337813007,246.19065856933594,39446200,0.0,0.0,0.6442166666666668,0.24619065856933595
2026-03-31,247.4683905467953,255.02489784868362,246.65983587287727,253.33790588378906,49598100,0.0,0.0,0.3352607142857143,0.25333790588378907
2026-04-01,253.6273948962928,255.72364490973627,252.8787309132899,255.1746368408203,40059400,0.0,0.0,0.25627727272727274,0.2551746368408203
2026-04-02,253.74717405681358,255.6737439434535,250.20349485503914,255.464111328125,31289400,0.0,0.0,0.39325,0.255464111328125
2026-04-06,256.0530752925303,261.6930045642991,256.0031460821725,258.39886474609375,29329900,0.0,0.0,-0.07469999999999999,0.25839886474609375
2026-04-07,255.70368128016966,255.7436185540334,245.2623079794448,253.0484161376953,62148000,0.0,0.0,0.3940208333333333,0.2530484161376953
2026-04-08,257.9896321241455,259.28730423338584,256.07303883918246,258.4388122558594,41032800,0.0,0.0,0.31611249999999996,0.25843881225585935
2026-04-09,258.5386343954405,260.6548530924392,255.61386101634736,260.0259704589844,28121600,0.0,0.0,-0.008333333333333323,0.2600259704589844
2026-04-10,259.5168819122501,261.7229364827484,258.5585701252562,260.0159912109375,31291500,0.0,0.0,0.6891833333333333,0.2600159912109375
2026-04-13,259.2673359057164,259.71651601158027,256.2027973984465,258.73828125,36234700,0.0,0.0,0.5216999999999999,0.25873828125
2026-04-14,258.7881922504944,261.4634109961452,256.7318642110386,258.3689270019531,48370700,0.0,0.0,0.5451857142857143,0.25836892700195313
2026-04-15,257.7001261657452,266.08515659729386,257.35074355126085,265.95538330078125,49913500,0.0,0.0,0.35340999999999995,0.2659553833007812
